DGY1657.1	DGY1657.2	DGY1657.3	DGY1728.1	DGY1728.2	DGY1728.3	DGY1734.1	DGY1734.2	DGY1734.3	DGY1736.1	DGY1736.2	DGY1736.3	DGY1740.1	DGY1740.2	DGY1740.3	DGY1744.1	DGY1744.2	DGY1744.3	DGY1747.1	DGY1747.3	DGY1751.1	DGY1751.2
YDL147W	199.20219066721	140.227720566917	190.220198627369	93.8757200520748	70.2079161833286	230.634025806345	241.362050582437	129.89357997245	134.387529245522	173.695621385524	276.21560488876	210.30018426856	194.728962018903	221.480108620328	191.426616347334	132.987094491381	160.994139647843	244.417874788306	43.7790292886824	179.550650182366	139.360382644511	133.049941606259
YDL148C	43.2785871002484	15.7610571290707	32.1262314468088	50.150833851318	18.8507771181146	66.1518721770877	66.4980252742268	58.2050420920528	20.7764654823743	56.7512363888615	77.4294643709863	43.0745199892786	80.1807930699929	67.7945650400776	83.9712952848762	28.8106405806908	57.6113031429072	89.0995348616968	47.0955793691325	61.2880062784998	28.1763303562468	18.7779529776999
YDL149W	8.97549146614464	6.86133910589553	7.76724898823292	4.794568696619	4.24491809624299	8.04233820693943	8.93541309741811	5.49431514616638	6.02981445254994	4.56608788977625	10.0499039670453	5.27449135015722	7.50961308417508	12.1388216979304	5.7700569187964	5.76301637390232	5.47204671212659	6.96675907705242	2.57428634410299	8.60813012798543	5.86158016356968	4.9987816569929
YDL150W	36.3020890910328	26.6206259862672	32.0697407989333	48.0760357605425	26.1266004320105	56.4244524666783	72.2799778822555	69.3235853070724	25.0384125049998	54.9420192467687	51.0304559436738	45.8176801809595	47.9420549948977	37.4517637619726	73.9864940507607	25.4941947746211	51.6416323281545	73.3791957837124	49.3987089223961	50.0483837279072	33.7092823768409	22.3461773513053
YDL153C	67.916820524707	35.3650311958935	72.949849949222	124.649631180049	58.4833901978081	126.522904305812	143.864955977182	157.246181306286	33.0927270170977	130.891281146714	139.530827090744	99.0758383400236	116.167287103021	95.4765778438704	154.893570929654	53.5378090267043	121.49025041303	166.627219964245	128.106487892696	102.942327734659	51.4615080072482	39.1058103647843
YDL154W	5.06671143672358	3.37404110750616	5.96799896084046	4.4207128226402	2.85886414926767	9.36661632690576	4.94320525012377	4.49323005735365	5.87098031575106	3.03123439955434	5.55975840305497	6.8969210619774	4.39880949015655	5.37230335012618	6.38416497223814	3.98523443816139	4.93324536468143	4.9552922101746	2.84826803926251	6.80306768112881	5.2694111032534	4.9486129999149
YDL155W	76.0271889191207	44.7974906483983	67.9180592020133	55.8992939161888	55.9463301306954	73.0377227322787	72.427746528627	75.755018910897	42.7429314576643	75.5943588069545	84.566613694253	74.3526268980213	80.3433646130463	84.9150284196346	78.9719391171718	52.07248848592	87.8993671753751	89.9272331132543	45.6202034176456	81.0057799610672	54.2444392093898	40.4893937755544
YDL156W	6.9907054928102	4.9462281398183	9.46937716570525	9.14910049565155	7.04369151226286	10.9041383377372	16.6447798015184	10.4843719232773	4.14224041398115	8.71310843976424	13.7577328643557	13.2673673436685	23.6023650910121	22.8072016323051	14.840304343979	6.8731959143816	11.6020875689448	12.8193314729756	11.4620550668601	14.0796184666421	8.03935893132042	8.03266030983825
YDL157C	182.806948636987	138.103188457487	162.851144753287	301.57434196801	241.462480295169	175.718509403368	219.459323601533	288.490689910801	145.639780605858	216.359662051104	179.561711288435	184.981931935078	194.496380398098	206.738179081908	193.563590082649	114.788147565059	141.074235092529	129.374305117556	240.361909146369	213.999355048483	116.75134775379	116.941865088449
YDL159W	23.7365611602289	9.73175461298723	15.857297083858	10.8187522333916	12.8506418403959	15.9640905594908	20.9853569505531	17.0949680727452	7.93037457379553	21.6367083319611	22.3955013664009	18.084368598557	20.9322331875473	22.3942078527472	19.8937638189511	16.7194486661469	17.2472376703203	18.7680091913784	8.96210850493529	27.9466328753658	14.1711652210333	10.1770381347999
YDL159W-A	0	0	4.89375914788918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL160C	39.301691127084	14.4065565868428	27.1811158983352	44.8296901505372	28.7006116580044	32.0783515961002	23.0330057723904	31.035035592804	18.0413951320319	30.1100624100373	28.8138615324778	26.9001896131472	39.12944931086	49.2595631408778	29.6296208127543	42.540609032208	22.7396339590937	29.3864140274654	24.3231978358796	39.9408506107456	25.2397676421954	23.8226999179103
YDL160C-A	69.9631531820567	56.3589829438991	71.7751341690412	49.2281847656971	36.3837102312442	67.7981129933932	76.016674269687	55.9222779396709	38.6325001024113	50.63284126663	51.1450024216619	44.3092791873477	43.5415765171052	69.0287410514789	34.0009043771051	44.3787834965626	72.4151696124224	33.7218170846038	71.8935672659281	41.6666898346667	38.3671176910198	61.5899270824558
YDL161W	83.5688908054797	55.5166948471551	93.7020432888143	123.568153452533	90.2745821300776	141.120941196054	163.324950022404	176.577260950746	46.0259050248001	159.243067807797	141.366088243564	104.647805307085	91.0784515388018	87.2492944586934	114.454992396697	86.9043870229392	135.582930297453	180.096737396895	155.46577283433	88.336712454675	89.1942482637256	47.8969438722209
YDL164C	23.2135807792999	7.04487286798739	13.1018102054599	15.8233451032598	11.2074821694458	17.3220453527076	31.1743257780859	16.3982619522343	11.1439904141571	21.3984031543496	26.2454617690107	16.4577322695863	25.3668559619742	29.0906837288375	19.2083031221308	16.642043811211	16.8552549959949	23.3206072695475	10.8746572335017	15.4220864972468	13.057716525095	10.0720369476948
YDL165W	86.6428766977385	61.8187594165893	74.0181071118238	80.995747747311	74.828216549805	75.9061805929637	107.26706353034	132.861398822129	68.9534406875971	83.0695052030648	79.4934659349843	108.419267511541	83.8090305812639	92.2180837484601	75.6326935433901	63.655817577882	99.0246231014699	80.1851161926518	31.2221604164991	99.0767596352728	62.8402607770195	53.3340404751858
YDL166C	83.0940675622667	51.4916162351078	76.1251423004983	126.874458009774	93.956797159662	117.342887873181	135.114276836716	198.671250575147	63.2168183494004	158.80300215443	124.436525030694	141.386881770537	105.761499778764	123.310432878324	149.210580365643	85.3282973593	140.971223602866	125.411716430345	251.723599825489	111.570309970512	81.2480139339242	43.7612639796396
YDL167C	31.2295203921519	19.2325029296056	24.2241077820514	65.904232355077	40.6758510475863	39.0165102178325	44.8236251728154	51.6545251495381	20.7278221703322	43.9872808503848	53.2984762078371	36.8874749234669	51.7396389707164	53.0658446833244	51.4650052617091	29.9556788601798	36.238798241389	50.3528041467835	47.3387422695872	53.2670750727273	28.4368048768735	17.8691827916862
YDL168W	61.4080189219852	29.4901654939007	50.0756750016567	28.8500059557109	29.0329315653388	41.4793464109848	64.1905036134566	41.2743373287901	27.3675671566277	45.9228095208969	46.1995248313176	31.5317196077404	38.7317512041691	53.4571413259127	36.2292934589027	22.2925982215291	29.7906832487351	37.8568390526948	20.3583699371369	57.0824841709599	22.6738643536533	16.2832610156799
YDL169C	37.5407126665241	38.0423134871319	47.1024317984333	26.7018948617509	30.4246594762944	50.9184317021123	63.5071569060331	55.3441340887908	58.0283500851467	52.8932359660331	49.642858318582	51.272165916788	27.5536538897306	23.2972001048741	25.7076643078518	44.9335182902697	61.4012860568385	67.6215496002547	22.9387301019177	13.6972478758442	31.828184029919	31.6487712709894
YDL170W	6.91141582748532	12.0814908616978	12.211270463542	1.50755499660547	8.35656104555042	10.3811855434118	14.0477981588268	8.11209643180183	10.4656605628606	7.75285471190364	10.7164834444354	8.59382239058955	13.7507837937408	10.569618195028	8.04592633223471	10.8723824974566	12.2351945528583	12.6739326282916	2.9139558844024	12.7599314805596	10.3671851427975	9.43059374986562
YDL171C	29.6443700492411	12.4798642567292	20.4689571814787	29.3579826948458	28.7532612163564	27.6570515779379	20.0845546649173	20.6632912993349	24.4523867950527	16.1383333766891	18.4916766983896	22.299171259243	26.9116768652728	24.7519180983751	17.5002536720252	31.6586578074966	25.447822081558	27.7705720632339	19.7932950391695	22.3036640155405	22.3185946943375	25.8162908659011
YDL173W	61.1415132265598	50.8944464219738	47.2842944694697	91.6043384086012	65.9608395366265	77.7793060835068	144.178410273156	161.89022175245	39.0340853425611	122.391209210384	96.4970876060195	75.9844260658706	99.044215333356	75.5584868266188	96.426397732859	42.5046794637686	74.4820051850044	89.762588658557	131.350061736747	97.4355578627617	59.9066859495911	31.0468426882578
YDL174C	300.325701332193	184.259368726788	318.593707791152	545.905406062462	418.505483246633	276.593949986783	348.815428976421	312.603131007016	161.292204116739	346.03413712577	400.851016563116	266.533878376954	547.32428134703	601.289640801989	436.019018654083	348.464019393928	315.43405778219	285.900322119422	665.004708859404	517.625519727139	266.439596714438	124.585639288974
YDL175C	28.0833863123487	14.1142496416026	25.5893956602669	41.6085179063109	35.2368324087376	35.5089782433625	34.4639314829885	41.4618262069871	16.0473461963862	36.9839884034514	32.2318848213402	29.8220713834844	31.9462653793978	39.436419887671	37.0112611282797	21.8806697761313	31.0722961665297	38.8667267267608	43.687753407633	36.4624708671747	28.6134309941211	21.3098328944332
YDL176W	14.9545881818692	14.8091375492925	15.7925542036254	7.31132278678125	11.4308483131307	14.0017042511581	18.8664505032932	15.1315197899265	12.2222382877977	16.0682500493537	20.297021969134	24.2982337772084	25.1830292250288	25.4987690851655	15.5377898704966	17.7452540497539	15.1198056099474	22.7651451404589	8.21351050569841	21.6374014399795	19.5957833324415	14.4430687887668
YDL177C	26.7261620814308	27.5862390199085	18.8881932023793	30.3141979872977	29.0830315335275	32.1148956284494	45.9411116729687	54.3731843679348	29.5609008880799	30.6461933982234	30.601995908806	37.779490675528	29.6483761152657	31.6078972183087	42.4604595331313	25.2258348296251	29.570622799991	23.2341706228849	59.0951768083712	21.5311124504498	35.2787428923618	32.2451418797344
YDL178W	74.706417804569	55.3082222449451	70.9641157038543	33.0412901139255	43.3598241632942	64.4391452049331	76.3720999822279	48.4892543776629	49.8646350735166	59.2146787694486	66.9310602609973	63.0843974870713	63.0983863086863	64.9338157348657	66.4825079422903	43.3257276169832	57.8982770483892	64.0662564950948	20.3208637287045	49.6918612203883	46.4766181401685	35.6023842546221
YDL179W	25.7727829225916	22.4512014022418	16.9436382300688	11.766343178424	13.286018777065	17.312885096043	22.2764521997771	24.2313787586736	15.7842749472652	15.6878803268739	23.5911288133049	23.5347646831158	21.6815637165093	15.2768525277863	16.4177243191983	14.1430090356259	20.5578847820003	16.2829638381694	4.49248134892202	18.1073126017717	20.9779708108083	13.7740371870341
YDL180W	25.6863778194306	19.437678424082	20.4323374641796	13.8252146632131	15.4614170074836	18.5007764821949	17.8226861520799	20.0121405688834	13.6168174841599	18.294347756921	20.291971283508	20.0847170622941	22.1233717362801	27.5485139926249	20.5596045876822	21.6468044318088	23.6219632060658	14.9532875028444	15.3148115327645	21.2757251677346	16.6795649043184	16.7698274374531
YDL181W	1262.64334291128	645.834624316425	943.926473781229	950.504660505117	1687.71762837199	1309.05542587825	469.084449482952	876.001607187158	515.007854674721	1012.06807136438	651.582322773399	840.227587194496	128.156529719677	73.6841677735554	122.273865423797	631.159187147044	1476.99071685834	1085.6571470705	103.562142723697	156.97683147014	512.287622740354	341.948481329277
YDL182W	157.239543233212	87.6126007582431	106.90981523081	406.184162273049	179.899000806847	176.7528534817	444.441833697331	155.602657793122	46.5709697307713	334.601643335422	426.4216929915	269.945762433687	258.451988933044	375.796328032002	273.714845599035	97.1988460917722	166.430909470942	197.378747551143	237.949667717671	271.058637684771	62.2143882920608	41.0070585543476
YDL183C	8.54238077742929	6.16261776115532	12.7451172823531	11.1798587832378	5.1642766274488	13.159950041852	13.8902527589148	5.94157011065859	8.99851188582406	6.38825567382714	7.47174900109866	11.1808461500784	13.7339084808626	20.9021608417562	12.4795163049358	8.95870769650237	9.45154485756722	13.9242167401168	4.26855704492591	14.3373061877995	8.54243137155745	6.54374040817041
YDL184C	32940.4059370878	22117.2157950571	23793.4569770372	91758.1176373324	72833.9781631759	25930.9729447749	20137.9663377625	53173.5960962434	19941.9136771246	30049.617583259	19179.0653109425	21249.0260952063	21780.1036439132	16587.6064746704	22350.3637195809	23780.2004490043	24115.9802250388	17850.0425406332	102462.484350219	17170.0270295967	26366.5429833648	25559.9444151849
YDL185W	136.764153737746	115.688378701539	125.941256876835	72.1615387507616	64.7766650729655	98.7125151903304	140.822062785176	84.731805749027	123.723242829414	78.4289486224245	152.546096676942	109.814265806852	173.546894648751	220.975681591754	141.767508947518	133.794580580728	96.4145742867916	128.327070883185	42.9787351063791	168.292155990969	116.81296779446	155.532104255995
YDL186W	0	0	0	0	0	0.759774094142895	0	0	0.865864003402135	0	0	0	0	0	0	1.29305088605093	0	0.893220138604615	0.616100184991554	0	1.31516569317503	0
YDL188C	94.7887881821413	74.0718061548388	67.2179827932291	89.6656222518054	68.2194566835829	64.2592005019798	75.2677415182615	93.9746550339582	58.5855496058545	68.1132269420141	85.9466770018152	77.8577334291966	78.1415792851619	94.6679877277425	68.8849491276416	77.0288884976052	75.9824193470245	97.2239401660007	89.2628114583266	81.1688763012987	78.8299182811288	70.8515702527498
YDL189W	60.6695550061616	41.5309099204497	46.5441372231556	33.0839198054183	25.3365274713482	59.0301339868576	68.147157094501	59.3411071586901	30.4829501983756	77.1100584792017	63.7931344845688	61.6460102580305	58.7169567606486	60.6337609716375	54.1193434299337	48.6616267947025	59.1774018199995	65.6029236296551	40.7621567808168	53.5927253133466	46.3007240977166	29.2378750606326
YDL190C	38.3856586535045	17.2416306448955	19.4732952371307	11.1914802580644	11.6795681037278	17.5648397648004	24.4987425033606	13.382429352671	17.0148577134241	21.5531689175519	31.2779755481637	23.1311018792994	33.6830529878619	40.4915993506752	23.1631562705113	19.0570431002391	19.5534974797612	28.1355058627828	13.5311483456357	23.6014117245315	21.0932343866919	17.7410529647188
YDL191W	1414.07810620133	925.844781635304	1258.67026851939	575.710362658603	663.222528238229	1241.33386138629	1259.01734307669	809.852877637237	980.879943151478	1156.5809730782	1034.79269567451	1387.71058899372	1128.21565481979	1365.7506159841	1329.83566985506	799.33256424564	1234.18361289175	1014.48680056023	440.42361795682	949.556095366718	895.202795212248	905.765927522377
YDL192W	1312.79495532166	1164.68005906758	1468.23529951286	646.322788448534	885.541024258048	1341.57736860722	1445.42580769828	1114.74220377659	1461.45474288518	1290.72014866225	1477.15582037554	1698.55482985872	1626.57394171025	1780.82773548906	1822.75078035605	1108.03093454247	1225.80305014829	1249.76220799664	828.1469739359	1456.54426642823	1239.47863015132	1315.72327745378
YDL193W	48.1326806251641	39.6611353376481	49.2499590840762	8.48400631068397	9.30760140390374	27.5256455064216	36.1399889411278	21.5579442113457	37.1308276352554	27.2690169055653	45.8114320403435	31.1814767898197	30.4848936652339	39.6548086891474	25.3033809653602	22.944775297159	26.3587498341622	35.6622891508842	5.92177145893478	28.5602189751644	32.5748353737741	25.8377675624468
YDL194W	23.7545752466141	14.0992981059653	16.788082229369	14.8685805512665	18.5233168825593	20.286397564516	17.9934266973835	15.8937000460117	18.2232575450488	18.2793138810037	23.6517120922297	20.5474894672175	20.1748787802773	26.7457122107933	18.3887787925484	18.684220034824	20.5691247408751	21.3242430377834	12.1925182372227	26.6949300974644	19.416898245226	14.8343267727592
YDL195W	80.0677216165139	61.3932468834719	56.9581323743334	58.8419778345397	53.7830630243255	47.9134774502579	88.4954576141803	64.1860963396627	40.8111473126306	62.7743899377096	84.0323841738376	63.1042042052776	95.680820100603	113.084682455684	76.4474451276014	58.9708340512801	63.1873609582979	73.4810281370449	34.5509370619361	83.5682639633921	71.3152210216725	46.3718260380796
YDL197C	44.1377993857364	28.0616304810022	36.0240217122184	36.3876772564696	39.2197028538317	42.9662361299897	77.5017253338253	71.6122986864026	25.1693167528872	59.3443852488163	49.3282647931157	45.4886136143874	43.5829658483952	46.7715652295572	63.7825468560489	36.2201744393048	55.7569271730629	63.2590049492378	75.2181020528282	43.16455908555	38.5773602281323	26.4564295542308
YDL198C	89.2778121250401	93.0204077293325	101.582083574789	67.5620037432208	88.7306222313047	112.976640882551	88.173768699803	60.1954088121374	89.5665834216907	59.8005816288603	82.5796384615537	98.5697453283987	88.6110862633197	94.1175924502556	81.5159102825311	64.489301997995	77.2765843670197	80.0218413874154	41.5386616419223	90.7203766288469	81.9903130645498	71.5300394617365
YDL199C	7.43981767708667	9.51057837178297	5.63351343768638	3.47745607501872	4.81899069014845	6.75403831363074	5.8635556185369	5.19779434644279	6.64751986332861	4.96761160682779	5.38759702682286	6.95552638406039	7.68939178318063	8.39782794478021	5.0947443926582	5.22482770817089	4.70379209190555	5.4138488052053	3.23631696011552	3.56765526068499	8.2369897847256	8.77769539126492
YDL200C	59.0011844807206	46.6974430106593	67.2179827932291	73.8422771485456	66.2703293497663	93.8743102985444	92.1187284253349	112.265024134527	54.7647528924292	71.1270865412183	85.3698536662326	59.5010320515812	58.3146114068373	55.2229928411831	71.5343702479355	49.4506444675984	95.2455679138758	73.5748736391357	53.4670647313835	45.4545707287273	59.968772189325	31.9526689375146
YDL201W	87.2632472587707	47.1883749178361	72.7754844710488	65.3002436944282	68.6710837487356	107.448470150076	101.352521250837	127.094221622289	41.9355736839362	113.526945488071	101.802284299416	103.378025588321	120.583237928577	127.282263987605	129.983184962712	52.6050945837304	107.121899347368	106.420799370893	60.8715569533816	137.907900564597	64.3331399529069	39.3393941001638
YDL202W	78.9726018111783	49.9115152951171	88.714065832935	43.0648160330318	47.8900585918752	97.1599111589935	86.6275534918833	87.7332242539847	52.9562424480746	62.8859888531544	91.5764727571019	81.3518365879704	105.806030936566	110.335539696684	74.1096075768612	57.5149034115452	80.0961717409676	87.4069498832932	32.8849634741092	90.8182323159971	62.8859627848573	31.5081100653405
YDL203C	17.5775912150949	8.29127345232362	12.7676921358391	13.4194138279569	10.6264922910966	16.5859658820746	19.7350981277072	14.900343793136	11.18685191575	18.2570341105637	20.2664660405674	17.6385015226557	19.0756065390443	22.9985180522475	16.450612388748	14.9778394300899	14.9104178810724	23.0805793507385	10.1557796519601	24.0931078021259	13.1832714916824	7.99484630397262
YDL204W	54.2853121586991	84.5813873470242	98.3720112976708	22.2651333128102	39.7369677890413	19.2990333354876	17.7833511572618	14.5221624785894	19.5500664321457	12.1441713190267	12.7281778668923	13.3602598158805	25.1759274119366	20.8137422256743	15.8864400931329	41.9683622609625	29.7747651705899	28.3608729287912	8.25949537341469	10.9021749590475	34.7984831252531	28.6558530628097
YDL205C	78.5846943835827	46.8569958804917	64.9915086835526	68.0789774686591	60.6487608808926	83.7141334217203	46.6073637868812	66.8698355594396	46.9678425260085	61.8245516075771	74.4524168756926	68.5713113277369	66.5319935386178	64.2093563866043	61.8292498941759	75.6198234641124	82.6318598584139	87.818789724761	41.2524154353187	50.5127775323814	61.8649130487731	41.6265681757548
YDL206W	10.7815369445143	8.17685375083831	11.5705655344588	1.56781767995601	3.37967950542521	7.47426520397978	5.00891720907505	2.81212255073602	8.51792294827841	3.28483046225188	7.42990791888114	5.0174596615817	10.6892287698037	9.28223962238759	9.84417939191773	7.06687050436745	6.6272300115314	8.46159261052969	0.897907477995555	7.64029973258096	6.46896048032227	9.97963293900038
YDL207W	45.7865270241062	31.6195852360577	41.5470164392224	38.4692234198731	30.0722502931713	49.3754489232604	57.906118644307	69.8851003878437	20.0963982978863	64.6766441782462	55.4199874888372	41.2840816472839	58.8901841947489	39.7651652995996	53.4185232370947	40.681923795272	62.6677755324188	75.0934644911494	34.000957519033	59.7698089127745	33.5769853502442	25.8183338506965
YDL208W	475.065191362361	239.400036466792	353.846839788777	459.703450222857	457.548330495623	590.600955397371	523.368040485807	693.957412837009	295.90488686967	664.676979939646	423.579378084866	509.020483708919	613.551426742027	555.571447086934	695.295853492672	331.992873991801	610.654079090566	512.446651747738	314.187549115693	555.008994184524	405.205063122692	274.274418827805
YDL209C	13.4416873997784	10.741359102249	18.3659902138429	30.4925167989877	17.8775105603154	28.5764444585275	26.8525432536835	49.7846780853014	16.9913077373501	20.7743569314555	26.2929648672351	26.0382175930355	20.7462805757972	24.1194542262226	29.4553289256205	16.9161480622192	26.7701108759919	40.1686350566605	23.6763676973519	21.6577660530995	22.0444978982486	17.7619247917361
YDL210W	0	0.266030164245678	1.12932903412827	0	0.322014917912017	0.369260835964554	0.371193068232737	0.416792833374433	0.841644031278999	0.796670579370052	1.52474979615554	1.673217535746	1.54146315467024	0.325834966501736	0.437710307461144	0	1.06082024450317	0	0	2.14558288404832	0.639188920808844	0.918068475097334
YDL211C	22.5445566683684	25.2935489136963	26.5548753762137	25.6567268591193	29.6288256909931	16.4217124583915	33.0152848034565	22.3704893409012	15.4880553101851	31.1534505916664	21.6285554194611	23.7345683153675	36.0487482525162	30.9796548311463	33.561701858951	18.3107098662761	32.5356128609016	28.6261488924385	35.8163978856752	20.5642327358518	27.4457098007358	21.8219707780509
YDL212W	226.992514421282	186.064774970237	178.587419140979	183.310828295773	216.491697608185	191.196610667296	228.422714462614	249.704339585445	212.190027904823	191.132976629719	209.772330960186	216.590476558438	211.027036425615	222.593153608655	225.451925188991	139.698521319511	155.292017593431	163.582050217818	98.2198010556678	226.84200463199	162.88108954526	212.79173859294
YDL213C	125.37644707404	92.917509048216	147.678926498249	282.299679010369	177.67244338034	357.947729645003	326.938970752813	484.195242552171	88.4024159933667	286.321996189173	264.348435898082	217.037044515017	216.527828797175	200.397154884404	341.212615607409	122.473660472593	276.545511173226	276.882433761438	404.696038329054	206.355706051656	152.070397761283	72.0318150461325
YDL214C	1.56691670260274	1.95646183648107	1.5380385893366	1.1392808474347	1.84192533045674	2.41391083624829	4.54976646490984	2.04347572020151	1.37548681683311	1.9529810202843	2.80336141093169	3.07632995500728	3.77878681916305	3.19504458581131	2.50370295867774	1.02705184663474	2.60052505652492	1.4189439916119	3.91487660406062	3.06818352418909	1.82808031351329	1.50038619358764
YDL215C	38.9698252812607	17.8203700872933	33.293680717021	7.66122070324344	7.5834071244788	11.7879680589892	21.5624796781637	9.81541402658546	19.8206014319501	18.9699437316422	41.4932826503664	25.6126281706919	24.2008304978421	38.7078823334414	18.7834988665668	16.7729876143001	18.5053119809642	16.5846381453267	8.3052334178093	27.2290761067102	14.5510509858789	18.2572153474068
YDL216C	18.2392420408785	12.4219799141655	17.0893176592955	13.5628672313655	15.0361251465856	23.9475281373838	21.6655545948087	15.1368571866778	11.4623901402759	20.6664658231143	20.7656400809755	17.9045658757038	26.9913344225932	19.0181225345911	16.4642598189693	12.2268076980326	29.8120156391746	21.3967744766874	35.3426360088806	18.0890638614323	20.7265341668174	15.4801750132058
YDL217C	28.1241459441518	27.0685692119977	36.2326398449487	34.5070641290319	24.7951486792253	38.5877573582959	55.1221706325615	25.2159664191532	21.9879503171638	24.0992850259441	40.8823539094205	37.9611228422373	49.8085281852822	57.3469541043055	43.3333204386532	24.1949713870683	36.9519051835272	40.5899843754366	25.5266893954674	42.7775587507133	28.1243125155891	29.0339155249532
YDL218W	1.14972923671061	2.39259833252402	2.03137172176532	11.2853291491174	8.1091052284259	3.98523015418349	4.67376429309396	5.99762265887235	1.51390058456474	2.86600988301679	2.05697378160606	2.2572651661479	2.77269473104207	3.51655850639609	2.36198392328089	3.39120892756752	2.54418943335772	1.56173080837788	14.5422892721591	2.89451275866896	1.72460406935216	1.65136845206187
YDL219W	54.4234427239885	40.9463068830962	65.3372881653295	27.3949211406055	24.2543602674647	48.3703507263492	69.2884282251536	65.5160154568422	46.8558009169293	65.2236027766703	53.6775944459567	54.7946811324452	76.9819643026061	80.0285499785752	70.2374684972573	34.9864035542558	50.9517631939998	39.8062531997995	17.6505648417809	40.4016532765358	31.3983259954573	34.5747390984176
YDL220C	10.8696023513884	4.60620444384732	4.19011594067917	9.91482251010743	7.76595544733112	5.93691584050254	13.3131905207452	11.5981054389815	4.68409024110734	9.3602333584797	9.66444114038913	3.88005579910828	11.9150935739376	17.7310582419799	10.2854824248383	7.38367003256323	4.8105808853434	5.63742612883648	9.99880646172239	9.28747445159942	4.54549699576279	1.703141084613
YDL222C	1.76909950293858	1.96347424449713	3.47299036301813	1.28628482774886	2.37667784575063	0.681345800553951	4.7943775651738	0.769050002226374	0.776484493373528	1.46998571419248	1.40670465064673	0.771839056811863	2.84424814345606	3.00609033611279	1.61529223140499	1.15957466555535	0.65246148371593	2.403050308375	0	0	1.17940665387954	2.54097661817262
YDL223C	5.76182359600818	4.50548889436901	9.25467346019157	11.4254526247033	6.33326761188564	7.26248245862665	12.978639772554	8.19732380596593	3.6784747728106	7.18144883294608	12.7033356942357	6.85587700893059	8.21083095854437	10.3246426443759	7.17393397901932	6.52329969448041	7.14778721893192	7.58938524644379	6.37990277524205	11.4287638436843	4.36504372854177	2.75858970645293
YDL224C	34.5926995113067	32.3067031459951	27.8266674009206	21.471062124731	33.7214022037465	19.8219216745773	42.1378371057803	33.3767700966246	22.5897257995283	35.7545756021279	41.259729483969	34.6021386392272	40.355505389267	49.3183805297028	42.3703577622387	34.2877308799596	25.516262947783	35.5281745592057	22.9246139603165	42.010512869666	30.9367437671481	23.0251573554411
YDL225W	55.9680694196572	41.9016786235076	55.0015973795371	26.7276937939845	30.6987555076123	70.023092872148	82.3134077830306	52.2591767817233	42.7347806316808	67.6939073456031	84.1346993498219	68.4867337004439	62.6945458070682	75.6314901955334	87.9924590549786	47.5383599302853	53.4971136829402	81.4221937215707	22.0300461075422	72.2579453160475	50.3384434155835	44.2369298924618
YDL226C	103.055475293939	76.3001641611597	85.3981766317205	67.7759144366255	68.3547360594427	70.6051823916814	134.731516845677	90.4995385056192	87.2830161389847	109.082934230233	128.476368093061	133.530343341361	111.15128367982	127.243631167698	103.552586959476	76.3742520514499	104.282937425645	92.1509660274868	62.1056911692336	95.6091183175071	92.1808203414636	63.2244890357399
YDL227C	32.6997097221186	26.1824440354366	28.2454105503382	10.1894794702422	7.84465643295034	25.1877408381955	43.0432193670629	38.9896559902161	14.7624649847505	38.0393236773148	36.4017779272977	33.8320595089765	44.3111571923436	44.7687252441193	33.2689660607945	21.43336477219	25.8428100449666	34.6879834405976	22.4671900509867	31.8840195869735	17.4399484764471	16.1029523332234
YDL229W	1549.98855798722	666.917691165289	890.058422741173	1127.40560733115	1082.05613468363	850.372823909616	1240.04601305284	798.697255569531	606.871952247701	1101.01690581663	1083.09384950039	1058.0103292601	1314.67727093412	1704.11050669398	1237.9873261475	877.594057551977	963.879012083668	918.847118998196	862.795127794345	1263.75181313912	757.134892062591	688.919181803252
YDL230W	31.011893072346	25.8144270091252	38.450964733415	32.0422738341011	28.5059872570686	32.6883759075289	51.1848727302356	25.5434465025188	21.4919815130173	30.5153284419422	38.935575151829	46.2873720082114	26.8976145114037	36.6098858790879	33.5317360537198	24.6064504922905	47.5558980244141	26.6051998427232	25.4874778910197	26.4813458932987	31.0120767471005	21.8806319898198
YDL231C	16.7221276284277	7.29763740072868	11.6650528889294	11.6862289412707	6.05250774661628	12.1928222745667	13.5765677816137	9.10429531942945	7.2683361990737	11.5340353329401	14.3293981731065	9.34980882319166	17.6186774428118	18.5384469751041	13.3412235808761	12.1312518296998	11.4963018089912	13.8933015164487	7.75760961173202	15.804142486942	8.11758576160433	10.4933759098603
YDL232W	439.724822397076	551.099460246019	320.078301024103	258.647543741933	238.952475302496	325.388656642928	476.290867768039	283.509244063993	338.295406302197	295.586316583569	371.2559706369	375.072060580467	357.452807218127	443.276456049497	297.737649140056	330.322080404145	245.99561345506	214.759090622342	124.98508077153	339.987904031764	276.682425829039	532.231588941563
YDL233W	12.7447110160862	11.9348434469433	18.7647409592265	22.5870494807316	18.4593823967342	12.424541068925	27.7545666704739	17.1402647555028	11.5373077228921	20.3524165875669	21.8514251832487	22.4152824124229	18.7292810753724	16.242056717995	21.8187621671263	17.2294100633714	23.7956541119928	18.3937184097839	27.6131002301661	22.0588357948235	17.9223560148362	10.2967679952093
